0.495057,0.923694,1.000000,0.911564,0.513090,1570439114759853
0.495057,0.923694,1.000000,0.911564,0.513090,1570439114759853
0.495228,0.922370,1.000000,0.911457,0.512890,1570439114777213
0.495292,0.921896,1.000000,0.911285,0.512573,1570439114785965
0.495292,0.921896,1.000000,0.911285,0.512573,1570439114785965
0.495352,0.921497,1.000000,0.615980,0.513221,1570439114794630
0.495696,0.921166,1.000000,0.605516,0.513866,1570439114803269
0.496261,0.920651,1.000000,0.606789,0.513664,1570439114811921
0.497053,0.920249,1.000000,0.609311,0.513307,1570439114820687
0.498062,0.920003,1.000000,0.607103,0.513134,1570439114829324
0.498062,0.920003,1.000000,0.607103,0.513134,1570439114829324
0.498821,0.919839,1.000000,0.602140,0.512248,1570439114838014
0.499347,0.919672,1.000000,0.597232,0.510047,1570439114846712
0.499759,0.919501,1.000000,0.592865,0.505584,1570439114855248
0.500305,0.919353,1.000000,0.589129,0.500559,1570439114863967
0.500862,0.919212,1.000000,0.587118,0.496531,1570439114872702
0.501576,0.919082,1.000000,0.584334,0.493889,1570439114881372
0.502280,0.918947,1.000000,0.580840,0.492171,1570439114890006
0.503026,0.918825,1.000000,0.575254,0.487941,1570439114898661
0.504836,0.918637,1.000000,0.570766,0.480253,1570439114907319
0.507307,0.918482,1.000000,0.567599,0.476138,1570439114916052
0.509548,0.918349,1.000000,0.564991,0.473586,1570439114924724
0.511350,0.918260,1.000000,0.562808,0.471186,1570439114933396
0.512709,0.918238,1.000000,0.561341,0.470056,1570439114942052
0.513838,0.918232,1.000000,0.559972,0.469980,1570439114950777
0.514679,0.917982,1.000000,0.559103,0.469906,1570439114959416
0.514679,0.917982,1.000000,0.559103,0.469906,1570439114959416
0.515383,0.917818,1.000000,0.558402,0.469862,1570439114968051
0.515990,0.917735,1.000000,0.557837,0.467577,1570439114976762
0.516493,0.917662,1.000000,0.557585,0.464767,1570439114985377
0.516938,0.917615,1.000000,0.557004,0.462941,1570439114994127
0.517348,0.917618,1.000000,0.555991,0.460916,1570439115002787
0.517348,0.917618,1.000000,0.555991,0.460916,1570439115002787
0.517348,0.917618,1.000000,0.555991,0.460916,1570439115002787
0.517348,0.917618,1.000000,0.555991,0.460916,1570439115002787
0.518018,0.917829,1.000000,0.552736,0.458675,1570439115028787
0.518201,0.917839,1.000000,0.550998,0.458141,1570439115037456
0.518502,0.917852,1.000000,0.547963,0.457439,1570439115046033
0.518744,0.917823,1.000000,0.545405,0.456807,1570439115054770
0.518949,0.917784,1.000000,0.543721,0.454968,1570439115063509
0.519168,0.917814,1.000000,0.542898,0.453503,1570439115072149
0.519363,0.917840,1.000000,0.541795,0.452531,1570439115080812
0.519543,0.917857,1.000000,0.540364,0.451890,1570439115089443
0.519706,0.917853,1.000000,0.539268,0.451300,1570439115098097
0.519856,0.917839,1.000000,0.538344,0.450924,1570439115106747
0.520000,0.917837,1.000000,0.537446,0.450630,1570439115115501
0.520131,0.917824,1.000000,0.536757,0.450310,1570439115124107
0.520268,0.917837,1.000000,0.536241,0.450037,1570439115132835
0.520387,0.917831,1.000000,0.535813,0.449835,1570439115141462
0.520510,0.917817,1.000000,0.535667,0.449575,1570439115150206
0.520605,0.917743,1.000000,0.535622,0.449556,1570439115158898
0.520703,0.917643,1.000000,0.535614,0.449555,1570439115167535
0.520802,0.917514,1.000000,0.535572,0.449565,1570439115176136
0.520933,0.917442,1.000000,0.535602,0.449639,1570439115184831
0.521014,0.917345,1.000000,0.535535,0.449657,1570439115193484
0.521083,0.917214,1.000000,0.535483,0.449671,1570439115202219
0.521145,0.917139,1.000000,0.535420,0.449520,1570439115210881
0.521179,0.917015,1.000000,0.535318,0.449333,1570439115219543
0.521155,0.916809,1.000000,0.535173,0.449089,1570439115228192
0.521312,0.916745,1.000000,0.535135,0.448989,1570439115236893
0.521450,0.916676,1.000000,0.535013,0.448888,1570439115245597
0.521537,0.916545,1.000000,0.534851,0.448759,1570439115254224
0.521613,0.916420,1.000000,0.534741,0.448633,1570439115262846
0.521581,0.916130,1.000000,0.534528,0.448424,1570439115271588
0.521581,0.916130,1.000000,0.534528,0.448424,1570439115271588
0.521647,0.915969,1.000000,0.534263,0.448152,1570439115288929
0.521647,0.915969,1.000000,0.534263,0.448152,1570439115288929
0.521710,0.915938,1.000000,0.534165,0.448044,1570439115298950
0.521758,0.915981,1.000000,0.534091,0.447964,1570439115306320
0.521761,0.916028,1.000000,0.533946,0.447820,1570439115314882
0.521673,0.915966,1.000000,0.533708,0.447602,1570439115323587
0.521659,0.916125,1.000000,0.533555,0.447457,1570439115332212
0.521685,0.916389,1.000000,0.533447,0.447350,1570439115340967
0.521648,0.916566,1.000000,0.533310,0.447221,1570439115349619
0.521563,0.916557,1.000000,0.533096,0.447028,1570439115358260
0.521570,0.916640,1.000000,0.532945,0.446889,1570439115366996
0.521559,0.916718,1.000000,0.532789,0.446747,1570439115375677
0.521571,0.916834,1.000000,0.532654,0.446623,1570439115384225
0.521587,0.916938,1.000000,0.532494,0.446479,1570439115392954
0.521644,0.917164,1.000000,0.532369,0.446365,1570439115401674
0.521687,0.917695,1.000000,0.532152,0.446166,1570439115418960
0.521687,0.917695,1.000000,0.532152,0.446166,1570439115418960
0.521760,0.918002,1.000000,0.532087,0.446103,1570439115429164
0.521809,0.918220,1.000000,0.531927,0.446049,1570439115436331
0.521959,0.918429,1.000000,0.531770,0.446020,1570439115444949
0.522097,0.918623,1.000000,0.531588,0.445999,1570439115454392
0.522208,0.918759,1.000000,0.531430,0.445976,1570439115462335
0.522378,0.918861,1.000000,0.531286,0.445951,1570439115471020
0.522510,0.918954,1.000000,0.531023,0.445928,1570439115479724
0.522635,0.919014,1.000000,0.530741,0.445883,1570439115489683
0.522722,0.919043,1.000000,0.530094,0.445841,1570439115497483
0.522847,0.918957,1.000000,0.529364,0.445737,1570439115505739
0.523006,0.918895,1.000000,0.528901,0.445634,1570439115514436
0.523174,0.918796,1.000000,0.528464,0.445545,1570439115523260
0.523379,0.918676,1.000000,0.528169,0.445451,1570439115532418
0.523489,0.918614,1.000000,0.527893,0.445366,1570439115540904
0.523552,0.918573,1.000000,0.527639,0.445259,1570439115549084
0.523737,0.918656,1.000000,0.527311,0.445239,1570439115557738
0.523952,0.918755,1.000000,0.527074,0.445240,1570439115566417
0.524320,0.918812,1.000000,0.526734,0.445223,1570439115583760
0.524557,0.918821,1.000000,0.526678,0.445207,1570439115592438
0.524557,0.918821,1.000000,0.526678,0.445207,1570439115592438
0.524761,0.918821,1.000000,0.526634,0.445198,1570439115601070
