0.746226,0.112477,1.236197,0.153914,1570439115800568
0.749558,0.112083,1.237945,0.153880,1570439115809267
0.752698,0.111253,1.239668,0.153849,1570439115817875
0.755489,0.111174,1.241317,0.153823,1570439115827674
0.758207,0.114814,1.244868,0.153791,1570439115836003
0.763469,0.117600,1.249669,0.153735,1570439115852591
0.763469,0.117600,1.249669,0.153735,1570439115852591
0.770129,0.120809,1.256763,0.153617,1570439115869978
0.773960,0.119487,1.258670,0.153577,1570439115878622
0.779266,0.114994,1.258922,0.153575,1570439115887300
0.784019,0.111080,1.259132,0.153576,1570439115895967
0.788510,0.108339,1.259615,0.153573,1570439115904617
0.788510,0.108339,1.259615,0.153573,1570439115904617
0.793382,0.107101,1.260353,0.153565,1570439115913314
0.796661,0.105977,1.261451,0.153553,1570439115921973
0.799934,0.104764,1.262765,0.153539,1570439115930610
0.803868,0.104029,1.265365,0.153511,1570439115940446
0.806266,0.104950,1.267891,0.153487,1570439115949067
0.809711,0.105646,1.270323,0.153472,1570439115957807
0.812809,0.105473,1.272109,0.153460,1570439115966636
0.815461,0.103221,1.272245,0.153468,1570439115975230
0.820156,0.099796,1.271708,0.153507,1570439115991278
0.823038,0.097498,1.271802,0.153516,1570439116000016
0.823038,0.097498,1.271802,0.153516,1570439116000016
0.824451,0.096999,1.272302,0.153517,1570439116008739
0.825559,0.096035,1.273378,0.153509,1570439116018132
0.827443,0.094362,1.274213,0.153503,1570439116026158
0.830182,0.092064,1.275466,0.153494,1570439116034685
0.833748,0.091546,1.280132,0.153478,1570439116043373
0.836727,0.091904,1.284104,0.153455,1570439116052055
0.840952,0.089826,1.286620,0.153433,1570439116060659
0.845773,0.087890,1.287821,0.153656,1570439116069446
0.856056,0.081686,1.289131,0.154058,1570439116086717
0.860238,0.080221,1.290670,0.154216,1570439116095468
0.860238,0.080221,1.290670,0.154216,1570439116095468
0.862698,0.080893,1.292874,0.154349,1570439116104111
0.862698,0.080893,1.292874,0.154349,1570439116104111
0.862698,0.080893,1.292874,0.154349,1570439116104111
0.866396,0.083764,1.297412,0.154528,1570439116130127
0.867505,0.084273,1.298481,0.154578,1570439116138782
0.869865,0.083784,1.299941,0.154580,1570439116147401
0.872225,0.083053,1.301382,0.154585,1570439116156075
0.873135,0.083984,1.303068,0.154590,1570439116164749
0.875145,0.083692,1.304430,0.154595,1570439116173470
0.877377,0.082903,1.305516,0.154583,1570439116182148
0.879845,0.083355,1.306393,0.154573,1570439116190781
0.882234,0.084732,1.307129,0.154564,1570439116199535
0.884802,0.085834,1.307746,0.154556,1570439116208120
0.887911,0.086567,1.308289,0.154550,1570439116216841
0.891298,0.087912,1.308759,0.154544,1570439116225448
0.894588,0.090072,1.309182,0.154539,1570439116234155
0.898272,0.091922,1.309559,0.154534,1570439116242841
0.901274,0.094867,1.309840,0.154530,1570439116251501
0.905126,0.100348,1.310323,0.154524,1570439116268803
0.905126,0.100348,1.310323,0.154524,1570439116268803
0.908842,0.104007,1.310549,0.154521,1570439116278722
0.911595,0.107569,1.310720,0.154519,1570439116286701
0.916989,0.110430,1.310904,0.154517,1570439116295272
0.926594,0.112903,1.311066,0.154515,1570439116303524
0.936982,0.115496,1.311223,0.154513,1570439116312252
0.942613,0.118578,1.311364,0.154511,1570439116320937
0.947246,0.121058,1.311497,0.154509,1570439116329554
0.950489,0.123687,1.311622,0.154508,1570439116338271
0.950489,0.123687,1.311622,0.154508,1570439116338271
1.282323,0.772583,1.056246,0.207838,1570439116346867
1.256414,0.981136,0.900385,0.203102,1570439116355555
1.244545,1.020029,0.864884,0.200599,1570439116364186
1.242780,1.029839,0.854614,0.199775,1570439116373173
1.243786,1.032304,0.851175,0.199490,1570439116381760
1.245726,1.032843,0.849720,0.199369,1570439116390255
1.248114,1.031363,0.849006,0.199309,1570439116398919
1.253679,1.031184,0.848626,0.199279,1570439116407712
1.262493,1.030742,0.848408,0.199262,1570439116416801
1.279042,1.029556,0.848164,0.199244,1570439116434050
1.284520,1.029735,0.848080,0.199238,1570439116442221
1.291434,1.031602,0.848007,0.199233,1570439116450921
1.295046,1.033437,0.847946,0.199229,1570439116459616
1.295046,1.033437,0.847946,0.199229,1570439116459616
1.304376,1.035348,0.847846,0.199223,1570439116476988
1.304376,1.035348,0.847846,0.199223,1570439116476988
1.315304,1.038818,0.847767,0.199220,1570439116494301
1.315304,1.038818,0.847767,0.199220,1570439116494301
1.319897,1.040926,0.847733,0.199218,1570439116503004
1.325251,1.043672,0.847701,0.199217,1570439116512323
1.330370,1.047082,0.847674,0.199216,1570439116520301
1.334042,1.049938,0.847646,0.199215,1570439116528976
1.337503,1.052966,0.847621,0.199214,1570439116537728
1.341933,1.055278,0.847598,0.199213,1570439116546410
1.346802,1.058894,0.847576,0.199213,1570439116555031
1.348618,1.063028,0.847556,0.199212,1570439116563693
1.341742,1.067105,0.847536,0.199212,1570439116572343
1.341991,1.068847,0.847518,0.199212,1570439116581060
1.342598,1.070197,0.847501,0.199211,1570439116589699
1.343703,1.072311,0.847484,0.199211,1570439116598338
1.345567,1.076032,0.847468,0.199211,1570439116607056
1.344910,1.079273,0.847453,0.199211,1570439116615750
1.338061,1.081222,0.847439,0.199211,1570439116624461
1.333487,1.084522,0.847425,0.199211,1570439116633107
1.329093,1.088481,0.847412,0.199211,1570439116641761
1.326948,1.094044,0.847399,0.199211,1570439116650398
1.323827,1.094437,0.847387,0.199211,1570439116659061
1.311501,1.094406,0.847375,0.199212,1570439116667824
1.260693,1.094736,0.847363,0.199212,1570439116676465
1.237328,1.095035,0.847352,0.199212,1570439116685134
1.216307,1.094760,0.847341,0.199212,1570439116693789
1.201107,1.094543,0.847331,0.199213,1570439116702468
1.162638,1.093287,0.847321,0.199213,1570439116711191
1.144815,1.092848,0.847311,0.199213,1570439116719794
1.134968,1.092193,0.847302,0.199214,1570439116728452
1.126020,1.090685,0.847292,0.199214,1570439116737109
1.119846,1.089981,0.847283,0.199214,1570439116745829
1.117747,1.089926,0.847274,0.199215,1570439116754518
1.116629,1.090244,0.847266,0.199215,1570439116763173
1.115507,1.090333,0.847258,0.199216,1570439116771849
1.114389,1.090237,0.847250,0.199216,1570439116780521
1.113125,1.089853,0.847242,0.199216,1570439116789190
1.111305,1.088893,0.847234,0.199217,1570439116797807
1.109425,1.088080,0.847226,0.199217,1570439116806526
1.106976,1.086537,0.847219,0.199218,1570439116815221
1.104562,1.085132,0.847212,0.199218,1570439116823852
1.102603,1.084231,0.847205,0.199219,1570439116832594
1.101026,1.083368,0.847198,0.199219,1570439116841200
1.367459,1.540611,0.671526,0.248295,1570439116849913
1.462036,1.764734,0.556332,0.267666,1570439116858511
1.462036,1.764734,0.556332,0.267666,1570439116858511
1.484111,1.842681,0.510314,0.273218,1570439116867222
1.488096,1.877357,0.489848,0.275262,1570439116877151
1.486097,1.891324,0.482075,0.275548,1570439116884604
1.488346,1.902798,0.477111,0.275779,1570439116894031
1.487884,1.912070,0.473695,0.275854,1570439116911103
1.509380,1.915827,0.473244,0.275616,1570439116919249
1.538324,1.920541,0.473206,0.275330,1570439116927934
1.559476,1.924692,0.472884,0.275221,1570439116936646
1.559476,1.924692,0.472884,0.275221,1570439116936646
1.574587,1.928388,0.472246,0.275186,1570439116945287
1.583932,1.931143,0.471675,0.275210,1570439116953958
1.591891,1.933801,0.471015,0.275320,1570439116963307
1.601573,1.938017,0.470516,0.275428,1570439116971629
1.609665,1.941145,0.469978,0.275535,1570439116979984
1.625914,1.944590,0.468960,0.275654,1570439116988605
1.642962,1.947045,0.467826,0.275820,1570439116997325
1.656876,1.949726,0.467152,0.275936,1570439117005935
1.667872,1.951591,0.466634,0.275665,1570439117014645
1.676511,1.952717,0.466133,0.275258,1570439117023341
1.679363,1.953441,0.465328,0.275085,1570439117032028
1.681228,1.953698,0.464135,0.275051,1570439117040663
1.682918,1.953671,0.462817,0.275113,1570439117049307
1.688563,1.953291,0.460992,0.275377,1570439117058031
1.691790,1.952242,0.459454,0.275651,1570439117066768
1.692580,1.951227,0.457946,0.275954,1570439117075280
1.692028,1.950759,0.456550,0.276302,1570439117083946
1.691666,1.950160,0.454441,0.276723,1570439117101302
1.691259,1.949991,0.453614,0.276886,1570439117110050
1.690431,1.950038,0.452528,0.277172,1570439117118683
1.688921,1.949781,0.451805,0.277353,1570439117127419
1.686671,1.949288,0.451158,0.277546,1570439117136059
1.683812,1.948308,0.450747,0.277660,1570439117144722
1.681125,1.947660,0.450307,0.277763,1570439117153334
1.678313,1.946976,0.449760,0.277930,1570439117162065
1.675533,1.946029,0.449385,0.278031,1570439117170836
1.671560,1.944732,0.448390,0.278414,1570439117188104
1.670207,1.944634,0.447889,0.278633,1570439117196984
1.668972,1.944704,0.447473,0.278785,1570439117205538
1.667157,1.944176,0.447048,0.279010,1570439117231497
1.665298,1.942455,0.444398,0.279334,1570439117248832
1.663632,1.940919,0.443815,0.279347,1570439117257563
1.663028,1.937498,0.443152,0.279193,1570439117283543
1.660317,1.935917,0.444282,0.278941,1570439117292262
1.637884,1.935749,0.447865,0.277769,1570439117309578
1.657480,1.994050,0.422654,0.283461,1570439117326993
1.646012,2.038174,0.368436,0.281472,1570439117344286
1.640299,2.102004,0.280913,0.276053,1570439117361625
1.655076,2.120967,0.261863,0.275176,1570439117370233
1.671719,2.118269,0.257267,0.273389,1570439117387648
1.677012,2.116970,0.256630,0.272712,1570439117398386
1.685874,2.115593,0.256319,0.272018,1570439117413696
1.692302,2.114606,0.257423,0.270901,1570439117431002
1.694176,2.113911,0.258778,0.269018,1570439117448277
1.692977,2.113106,0.260929,0.267402,1570439117465705
1.695023,2.115007,0.264648,0.265219,1570439117483009
1.699086,2.116989,0.268405,0.263511,1570439117500396
1.701524,2.119432,0.269883,0.262871,1570439117509081
1.715277,2.134185,0.266277,0.263621,1570439117526320
1.723785,2.141421,0.266162,0.263701,1570439117543653
1.732653,2.147453,0.265369,0.264012,1570439117552340
1.739037,2.152461,0.266264,0.264129,1570439117569758
1.741527,2.154518,0.266900,0.264256,1570439117579453
1.752493,2.164405,0.266038,0.265035,1570439117595739
1.757698,2.169590,0.265839,0.265559,1570439117604448
1.761473,2.173640,0.271294,0.265081,1570439117621723
1.764629,2.177884,0.272435,0.265259,1570439117630341
1.772656,2.187495,0.274333,0.266750,1570439117647776
1.782331,2.198709,0.276827,0.268079,1570439117665147
1.789994,2.207485,0.279316,0.269743,1570439117682478
1.795153,2.213265,0.280245,0.270902,1570439117692353
1.799240,2.223689,0.282308,0.272471,1570439117708486
1.809542,2.236534,0.280985,0.274334,1570439117725761
1.822712,2.251071,0.279164,0.276371,1570439117743170
1.827777,2.256302,0.278613,0.277202,1570439117751775
1.837231,2.264354,0.278505,0.278574,1570439117769171
1.850287,2.273285,0.276613,0.280124,1570439117786497
1.854385,2.275635,0.276156,0.280605,1570439117795232
1.858564,2.278424,0.275862,0.281132,1570439117812538
1.859397,2.278794,0.275937,0.281305,1570439117821896
1.860609,2.279818,0.276071,0.281704,1570439117838570
1.861860,2.280580,0.276256,0.282036,1570439117855888
1.863375,2.280730,0.276257,0.282334,1570439117873233
1.863845,2.278732,0.276380,0.282633,1570439117890532
1.865025,2.277678,0.276508,0.282791,1570439117899200
1.866624,2.275828,0.276612,0.283199,1570439117916507
1.866624,2.275828,0.276612,0.283199,1570439117916507
1.866624,2.273373,0.277774,0.283133,1570439117933879
1.866624,2.273373,0.277774,0.283133,1570439117933879
1.866264,2.272278,0.278082,0.283188,1570439117942479
1.866152,2.271423,0.278394,0.283222,1570439117951184
1.865665,2.270094,0.279096,0.283116,1570439117959880
1.865262,2.269225,0.279740,0.283002,1570439117968613
1.865262,2.269225,0.279740,0.283002,1570439117968613
1.865058,2.268931,0.280359,0.282920,1570439117977494
1.865247,2.269011,0.280924,0.282887,1570439117985931
1.865076,2.268852,0.281358,0.282872,1570439117994573
1.865088,2.268721,0.281613,0.282956,1570439118003251
1.865055,2.268352,0.282053,0.282978,1570439118011868
1.864501,2.267483,0.282541,0.282889,1570439118020560
1.864501,2.267483,0.282541,0.282889,1570439118020560
1.863694,2.266850,0.283283,0.282726,1570439118029264
1.863404,2.266734,0.283834,0.282732,1570439118037870
1.863249,2.266874,0.284275,0.282866,1570439118046600
1.863427,2.266762,0.285061,0.282965,1570439118055245
1.864184,2.267231,0.285829,0.282998,1570439118063941
1.864184,2.267231,0.285829,0.282998,1570439118063941
1.865920,2.268604,0.286355,0.283187,1570439118072624
1.868551,2.271271,0.286644,0.283447,1570439118081283
1.870417,2.272584,0.287288,0.283597,1570439118089950
1.872821,2.274142,0.287794,0.283752,1570439118098543
1.872821,2.274142,0.287794,0.283752,1570439118098543
1.875522,2.276600,0.287943,0.284113,1570439118107257
1.878329,2.278359,0.288103,0.284559,1570439118115951
1.880973,2.280263,0.288358,0.284863,1570439118124672
1.884086,2.281975,0.288935,0.285150,1570439118133303
1.884086,2.281975,0.288935,0.285150,1570439118133303
1.887271,2.283002,0.289487,0.285258,1570439118142258
1.891291,2.285102,0.289535,0.285482,1570439118150671
1.896665,2.287515,0.289280,0.285862,1570439118159381
1.901977,2.290081,0.289047,0.286161,1570439118167992
1.901977,2.290081,0.289047,0.286161,1570439118167992
1.906837,2.291327,0.289153,0.286251,1570439118177338
1.911007,2.291992,0.289217,0.286300,1570439118185410
1.911433,2.292358,0.289499,0.286245,1570439118194052
1.911917,2.292839,0.289778,0.286142,1570439118202724
1.911917,2.292839,0.289778,0.286142,1570439118202724
1.912301,2.293302,0.290476,0.285836,1570439118211373
1.912754,2.293819,0.291250,0.285544,1570439118220057
1.914107,2.295435,0.291818,0.285572,1570439118228687
1.916432,2.297014,0.292067,0.285615,1570439118237417
1.916432,2.297014,0.292067,0.285615,1570439118237417
1.920654,2.300301,0.291800,0.285893,1570439118247091
1.919591,2.303075,0.291541,0.286065,1570439118254763
1.916539,2.305268,0.291948,0.286002,1570439118263392
1.914885,2.307404,0.292208,0.286014,1570439118272049
1.914362,2.308609,0.293047,0.285876,1570439118280710
1.915935,2.310386,0.293487,0.285950,1570439118289398
1.915935,2.310386,0.293487,0.285950,1570439118289398
1.919034,2.313654,0.293355,0.286318,1570439118299089
1.922363,2.315706,0.293211,0.285838,1570439118306830
1.922363,2.315706,0.293211,0.285838,1570439118306830
1.922363,2.315706,0.293211,0.285838,1570439118306830
1.922363,2.315706,0.293211,0.285838,1570439118306830
1.929636,2.320937,0.292487,0.286096,1570439118332740
1.930686,2.321850,0.292500,0.286175,1570439118341464
1.931928,2.323333,0.292423,0.286324,1570439118350092
1.932099,2.324966,0.292403,0.286545,1570439118358743
1.932099,2.324966,0.292403,0.286545,1570439118358743
1.930375,2.326466,0.292469,0.286643,1570439118367879
1.928408,2.327823,0.292439,0.286797,1570439118376221
1.927223,2.329297,0.292505,0.286899,1570439118384822
1.924942,2.330072,0.292739,0.286901,1570439118393461
1.924942,2.330072,0.292739,0.286901,1570439118393461
1.920282,2.331015,0.292847,0.287034,1570439118402084
1.909272,2.332703,0.292876,0.287226,1570439118410756
1.907239,2.334370,0.292896,0.287311,1570439118419486
1.907696,2.336023,0.292916,0.287405,1570439118428162
1.907696,2.336023,0.292916,0.287405,1570439118428162
1.909036,2.338216,0.292943,0.287454,1570439118436839
1.911641,2.340570,0.292837,0.287461,1570439118445539
1.914248,2.343117,0.292523,0.287528,1570439118454197
1.914248,2.343117,0.292523,0.287528,1570439118454197
1.916037,2.345570,0.291989,0.287762,1570439118463882
1.917180,2.347749,0.291232,0.288043,1570439118471522
1.917180,2.347749,0.291232,0.288043,1570439118471522
1.919276,2.349915,0.289974,0.288480,1570439118480155
1.916541,2.351323,0.288208,0.289213,1570439118488858
1.910074,2.352004,0.286292,0.289840,1570439118497560
1.904113,2.351592,0.284355,0.290351,1570439118506252
1.877928,2.349595,0.282340,0.290840,1570439118514973
1.856890,2.346484,0.280670,0.291004,1570439118523566
1.856890,2.346484,0.280670,0.291004,1570439118523566
1.837350,2.340802,0.279994,0.290507,1570439118532198
1.826909,2.334790,0.279754,0.289482,1570439118540849
1.819286,2.329887,0.278250,0.288964,1570439118549635
1.819286,2.329887,0.278250,0.288964,1570439118549635
1.806555,2.326316,0.275731,0.288625,1570439118558268
1.792653,2.321686,0.273886,0.288764,1570439118566879
1.784626,2.316299,0.272681,0.288266,1570439118575593
1.778700,2.309949,0.271947,0.287675,1570439118584241
1.778700,2.309949,0.271947,0.287675,1570439118584241
1.774039,2.304723,0.270729,0.287141,1570439118592947
1.774244,2.300725,0.270477,0.286714,1570439118601684
1.777646,2.296261,0.270480,0.286282,1570439118610291
1.777646,2.296261,0.270480,0.286282,1570439118610291
1.782958,2.291220,0.270636,0.285798,1570439118619685
1.786980,2.287123,0.270827,0.284883,1570439118627675
1.789846,2.283098,0.270819,0.283822,1570439118636292
1.792352,2.280961,0.269937,0.283631,1570439118644950
1.792352,2.280961,0.269937,0.283631,1570439118644950
1.795073,2.279168,0.268731,0.283324,1570439118654098
1.797024,2.276578,0.268255,0.282888,1570439118662307
1.797372,2.273034,0.267959,0.282086,1570439118671003
1.797372,2.273034,0.267959,0.282086,1570439118671003
1.796530,2.269107,0.267823,0.281206,1570439118679899
1.795643,2.265408,0.267735,0.280432,1570439118688275
1.780192,2.261472,0.267797,0.279625,1570439118696990
1.766267,2.257220,0.267940,0.278840,1570439118705686
1.755236,2.253784,0.267445,0.278618,1570439118714324
1.750249,2.251690,0.266683,0.278376,1570439118723001
1.747348,2.249814,0.265152,0.277904,1570439118731688
1.744290,2.246907,0.264875,0.277450,1570439118740397
1.744290,2.246907,0.264875,0.277450,1570439118740397
1.739947,2.243024,0.264675,0.277241,1570439118749424
1.735288,2.239910,0.264034,0.277232,1570439118757743
1.732194,2.237227,0.262552,0.277413,1570439118766384
1.724776,2.234570,0.261680,0.277794,1570439118775209
1.681464,2.231832,0.261226,0.277652,1570439118792490
1.670753,2.226853,0.262492,0.276613,1570439118809756
1.671053,2.226270,0.262368,0.276429,1570439118818426
1.670242,2.226103,0.261819,0.276298,1570439118835826
1.675515,2.224882,0.261844,0.275908,1570439118853276
1.679132,2.223975,0.261592,0.275759,1570439118861773
1.712964,2.222825,0.261226,0.275575,1570439118879174
1.726402,2.220045,0.261420,0.274969,1570439118896535
1.735226,2.218277,0.261689,0.273935,1570439118906634
1.751126,2.216337,0.261990,0.273181,1570439118922496
1.761308,2.214585,0.262318,0.272807,1570439118939890
1.723097,2.214380,0.262325,0.272743,1570439118948514
1.688979,2.214593,0.262116,0.272768,1570439118957149
1.667834,2.215756,0.261872,0.272789,1570439118974455
1.664439,2.216424,0.261846,0.272732,1570439118983240
1.660826,2.216646,0.261940,0.272666,1570439118991930
1.677764,2.216759,0.262324,0.272463,1570439119009265
1.689948,2.216413,0.262639,0.272199,1570439119017899
1.699520,2.216354,0.262945,0.272135,1570439119026604
1.707879,2.216367,0.263261,0.272075,1570439119035250
1.727729,2.217041,0.263476,0.271957,1570439119052563
1.736063,2.217201,0.263919,0.271893,1570439119061222
1.742498,2.217269,0.264286,0.271886,1570439119069924
1.748173,2.217334,0.264876,0.271607,1570439119078677
1.752350,2.218870,0.265238,0.271398,1570439119095962
1.756768,2.219689,0.265549,0.271199,1570439119104628
1.761382,2.220733,0.266105,0.270930,1570439119113224
1.770805,2.223136,0.266421,0.270958,1570439119130580
1.775526,2.224602,0.266350,0.271148,1570439119139276
1.781364,2.225994,0.266472,0.271158,1570439119147994
1.788216,2.228992,0.266993,0.270844,1570439119165363
1.793691,2.232008,0.266337,0.271181,1570439119173980
1.801903,2.234554,0.265746,0.271440,1570439119182704
1.813457,2.236812,0.265378,0.271572,1570439119200062
1.814954,2.237266,0.265299,0.271455,1570439119208679
1.815466,2.237448,0.265261,0.271413,1570439119217402
1.817296,2.237543,0.265230,0.271463,1570439119226464
1.823764,2.243232,0.262069,0.272321,1570439119236123
1.832447,2.245518,0.256962,0.274460,1570439119252049
1.836524,2.247160,0.253759,0.275477,1570439119260710
1.837167,2.248293,0.250920,0.276018,1570439119269377
1.838365,2.249285,0.248073,0.275971,1570439119278131
1.842446,2.251502,0.244192,0.275894,1570439119295433
1.845866,2.253200,0.242436,0.275602,1570439119304060
1.854559,2.254443,0.241309,0.275320,1570439119312742
1.866560,2.256929,0.240194,0.275031,1570439119330129
1.871560,2.259322,0.239624,0.275109,1570439119338720
1.875325,2.259226,0.238417,0.274968,1570439119347425
1.881959,2.258896,0.236872,0.275051,1570439119356043
1.885788,2.255809,0.233972,0.275334,1570439119373434
1.883781,2.249921,0.232517,0.275554,1570439119390760
1.882790,2.247315,0.232046,0.275537,1570439119399508
1.883119,2.244531,0.232066,0.275123,1570439119408145
1.883119,2.244531,0.232066,0.275123,1570439119408145
1.883119,2.244531,0.232066,0.275123,1570439119408145
1.884032,2.241808,0.231678,0.275051,1570439119434191
1.884276,2.241278,0.231571,0.275021,1570439119442893
1.884014,2.240299,0.231318,0.274776,1570439119453191
1.880345,2.236065,0.230355,0.274740,1570439119468779
1.879256,2.234736,0.230059,0.274604,1570439119477540
